School,Teacher,Teacher ID,Teacher Age Group,Experience,Grade,Class size,Income Type,Ethnicity,% of low,% of multi,AveAca,AveSocio,AveAca_StdDev_Before,AveSocio_StdDev_Before,AveAca_StdDev_After,AveSocio_StdDev_After
2,4,9,40.0,2.0,5,20,1,1,5.0,70.0,0.07749230213390618,1.0171233798483283,0.6452253788202106,0.7472053194896863,0.9999999999999999,0.9999999999999999
2,4,9,40.0,2.0,5,20,1,2,5.0,70.0,0.07749230213390618,0.48179528519131287,0.6452253788202106,0.7472053194896863,0.9999999999999999,0.9999999999999999
2,4,9,40.0,2.0,5,20,1,2,5.0,70.0,1.627338344812035,1.5524514745053428,0.6452253788202106,0.7472053194896863,0.9999999999999999,0.9999999999999999
2,4,9,40.0,2.0,5,20,1,2,5.0,70.0,1.317369136276409,1.2847874271768351,0.6452253788202106,0.7472053194896863,0.9999999999999999,0.9999999999999999
2,4,9,40.0,2.0,5,20,1,2,5.0,70.0,-0.2324769064017199,0.21413123786280505,0.6452253788202106,0.7472053194896863,0.9999999999999999,0.9999999999999999
2,4,9,40.0,2.0,5,20,1,2,5.0,70.0,-1.4723537405442229,-0.32119685679420995,0.6452253788202106,0.7472053194896863,0.9999999999999999,0.9999999999999999
2,4,9,40.0,2.0,5,20,1,2,5.0,70.0,0.07749230213390618,0.48179528519131287,0.6452253788202106,0.7472053194896863,0.9999999999999999,0.9999999999999999
2,5,10,20.0,0.0,6,19,1,1,15.79,42.1,0.4534404238516756,-0.9484303591941511,1.1142878563910605,0.898992288344524,1.0000000000000002,0.9999999999999999
2,5,10,20.0,0.0,6,19,1,1,15.79,42.1,1.8893350993819795,1.2762828290390416,1.1142878563910605,0.898992288344524,1.0000000000000002,0.9999999999999999
2,5,10,20.0,0.0,6,19,1,1,15.79,42.1,1.1713877616168276,1.2762828290390416,1.1142878563910605,0.898992288344524,1.0000000000000002,0.9999999999999999
2,5,10,20.0,0.0,6,19,2,1,15.79,42.1,-2.238862092767645,-1.6158443156641085,1.1142878563910605,0.898992288344524,1.0000000000000002,0.9999999999999999
2,5,10,20.0,0.0,6,19,1,1,15.79,42.1,0.27395358941038744,0.1639262349224453,1.1142878563910605,0.898992288344524,1.0000000000000002,0.9999999999999999
2,5,10,20.0,0.0,6,19,1,1,15.79,42.1,0.4534404238516756,-0.28101640272419315,1.1142878563910605,0.898992288344524,1.0000000000000002,0.9999999999999999
2,5,10,20.0,0.0,6,19,1,2,15.79,42.1,-1.1619410861199169,-1.17090167801747,1.1142878563910605,0.898992288344524,1.0000000000000002,0.9999999999999999
2,5,10,20.0,0.0,6,19,1,2,15.79,42.1,-0.08502007947218852,-0.7259590403708316,1.1142878563910605,0.898992288344524,1.0000000000000002,0.9999999999999999
2,5,10,20.0,0.0,6,19,1,1,15.79,42.1,0.6329272582929638,0.6088688725690842,1.1142878563910605,0.898992288344524,1.0000000000000002,0.9999999999999999
2,5,10,20.0,0.0,6,19,1,2,15.79,42.1,-0.6234805827960527,-1.17090167801747,1.1142878563910605,0.898992288344524,1.0000000000000002,0.9999999999999999
2,5,10,20.0,0.0,6,19,1,2,15.79,42.1,0.8124140927342511,0.1639262349224453,1.1142878563910605,0.898992288344524,1.0000000000000002,0.9999999999999999
2,5,10,20.0,0.0,6,19,2,1,15.79,42.1,0.6329272582929638,1.4987541478623612,1.1142878563910605,0.898992288344524,1.0000000000000002,0.9999999999999999
2,5,10,20.0,0.0,6,19,1,2,15.79,42.1,-1.1619410861199169,-0.7259590403708316,1.1142878563910605,0.898992288344524,1.0000000000000002,0.9999999999999999
2,5,10,20.0,0.0,6,19,1,1,15.79,42.1,-1.1619410861199169,-0.05854508390087367,1.1142878563910605,0.898992288344524,1.0000000000000002,0.9999999999999999
2,5,10,20.0,0.0,6,19,1,2,15.79,42.1,-0.6234805827960527,-1.17090167801747,1.1142878563910605,0.898992288344524,1.0000000000000002,0.9999999999999999
2,5,10,20.0,0.0,6,19,2,1,15.79,42.1,0.27395358941038744,0.6088688725690842,1.1142878563910605,0.898992288344524,1.0000000000000002,0.9999999999999999
2,5,10,20.0,0.0,6,19,1,2,15.79,42.1,0.9919009271755393,0.8313401913924037,1.1142878563910605,0.898992288344524,1.0000000000000002,0.9999999999999999
2,5,10,20.0,0.0,6,19,1,1,15.79,42.1,-0.44399374835476446,-0.05854508390087367,1.1142878563910605,0.898992288344524,1.0000000000000002,0.9999999999999999
2,5,10,20.0,0.0,6,19,1,2,15.79,42.1,-0.08502007947218852,1.4987541478623612,1.1142878563910605,0.898992288344524,1.0000000000000002,0.9999999999999999
2,6,11,30.0,1.0,6,20,1,2,15.0,20.0,0.14639803799676343,-0.5927645932524129,0.8879900426184261,1.0628165163227474,1.0,1.0
2,6,11,30.0,1.0,6,20,1,1,15.0,20.0,1.2725367918180215,0.34813158651332204,0.8879900426184261,1.0628165163227474,1.0,1.0
2,6,11,30.0,1.0,6,20,1,1,15.0,20.0,1.2725367918180215,0.9126692943727627,0.8879900426184261,1.0628165163227474,1.0,1.0
2,6,11,30.0,1.0,6,20,1,1,15.0,20.0,0.8220812902895179,1.4772070022322041,0.8879900426184261,1.0628165163227474,1.0,1.0
2,6,11,30.0,1.0,6,20,2,1,15.0,20.0,-1.6554239681172502,-1.157302301111854,0.8879900426184261,1.0628165163227474,1.0,1.0
2,6,11,30.0,1.0,6,20,1,1,15.0,20.0,-1.2049684665887466,-1.3454815370650008,0.8879900426184261,1.0628165163227474,1.0,1.0
2,6,11,30.0,1.0,6,20,1,1,15.0,20.0,-0.5292852142959921,-0.4045853572992658,0.8879900426184261,1.0628165163227474,1.0,1.0
2,6,11,30.0,1.0,6,20,1,1,15.0,20.0,-0.07882971276748839,0.7244900584196164,0.8879900426184261,1.0628165163227474,1.0,1.0
2,6,11,30.0,1.0,6,20,2,1,15.0,20.0,1.2725367918180215,0.5363108224664692,0.8879900426184261,1.0628165163227474,1.0,1.0
2,6,11,30.0,1.0,6,20,1,2,15.0,20.0,-0.07882971276748839,-0.9691230651587068,0.8879900426184261,1.0628165163227474,1.0,1.0
2,6,11,30.0,1.0,6,20,1,2,15.0,20.0,0.14639803799676343,-0.21640612134611903,0.8879900426184261,1.0628165163227474,1.0,1.0
2,6,11,30.0,1.0,6,20,1,1,15.0,20.0,-1.2049684665887466,-1.157302301111854,0.8879900426184261,1.0628165163227474,1.0,1.0
2,6,11,30.0,1.0,6,20,1,1,15.0,20.0,0.14639803799676343,0.9126692943727627,0.8879900426184261,1.0628165163227474,1.0,1.0
2,6,11,30.0,1.0,6,20,1,1,15.0,20.0,0.8220812902895179,0.7244900584196164,0.8879900426184261,1.0628165163227474,1.0,1.0
2,6,11,30.0,1.0,6,20,1,1,15.0,20.0,-1.4301962173529983,-1.533660773018148,0.8879900426184261,1.0628165163227474,1.0,1.0
2,6,11,30.0,1.0,6,20,1,1,15.0,20.0,-0.5292852142959921,0.15995235056017487,0.8879900426184261,1.0628165163227474,1.0,1.0
2,6,11,30.0,1.0,6,20,2,1,15.0,20.0,-0.30405746353174024,-0.028226885392971867,0.8879900426184261,1.0628165163227474,1.0,1.0
2,6,11,30.0,1.0,6,20,1,1,15.0,20.0,-0.07882971276748839,-0.028226885392971867,0.8879900426184261,1.0628165163227474,1.0,1.0
2,6,11,30.0,1.0,6,20,1,1,15.0,20.0,1.948220044110776,2.229923946044792,0.8879900426184261,1.0628165163227474,1.0,1.0
2,6,11,30.0,1.0,6,20,1,2,15.0,20.0,-0.7545129650602433,-0.5927645932524129,0.8879900426184261,1.0628165163227474,1.0,1.0
3,1,12,40.0,2.0,3,20,2,1,20.0,10.0,-1.0470898313505947,-1.0863631091527965,1.231985987616828,1.0125527926457647,1.0,0.9999999999999999
3,1,12,40.0,2.0,3,20,1,1,20.0,10.0,1.550342308433826,0.6913219785517799,1.231985987616828,1.0125527926457647,1.0,0.9999999999999999
3,1,12,40.0,2.0,3,20,1,1,20.0,10.0,-1.3717688488236475,-0.8888425438522881,1.231985987616828,1.0125527926457647,1.0,0.9999999999999999
3,1,12,40.0,2.0,3,20,1,1,20.0,10.0,-1.0470898313505947,-1.283883674453305,1.231985987616828,1.0125527926457647,1.0,0.9999999999999999
3,1,12,40.0,2.0,3,20,1,2,20.0,10.0,-0.5600713051410157,0.49380141325127125,1.231985987616828,1.0125527926457647,1.0,0.9999999999999999
3,1,12,40.0,2.0,3,20,1,1,20.0,10.0,-0.39773179640448963,-0.09876028265025433,1.231985987616828,1.0125527926457647,1.0,0.9999999999999999
3,1,12,40.0,2.0,3,20,1,1,20.0,10.0,-0.8847503226140684,-0.29628084795076254,1.231985987616828,1.0125527926457647,1.0,0.9999999999999999
3,1,12,40.0,2.0,3,20,1,1,20.0,10.0,0.7386447647511944,0.296280847950763,1.231985987616828,1.0125527926457647,1.0,0.9999999999999999
3,1,12,40.0,2.0,3,20,1,1,20.0,10.0,0.7386447647511944,0.6913219785517799,1.231985987616828,1.0125527926457647,1.0,0.9999999999999999
3,1,12,40.0,2.0,3,20,1,1,20.0,10.0,1.550342308433826,1.481404239753814,1.231985987616828,1.0125527926457647,1.0,0.9999999999999999
3,1,12,40.0,2.0,3,20,1,1,20.0,10.0,1.3880027996972994,1.8764453703548305,1.231985987616828,1.0125527926457647,1.0,0.9999999999999999
3,1,12,40.0,2.0,3,20,2,1,20.0,10.0,-0.39773179640448963,-0.6913219785517795,1.231985987616828,1.0125527926457647,1.0,0.9999999999999999
3,1,12,40.0,2.0,3,20,1,1,20.0,10.0,-0.39773179640448963,-0.49380141325127125,1.231985987616828,1.0125527926457647,1.0,0.9999999999999999
3,1,12,40.0,2.0,3,20,2,1,20.0,10.0,0.5763052560146683,0.49380141325127125,1.231985987616828,1.0125527926457647,1.0,0.9999999999999999
3,1,12,40.0,2.0,3,20,1,1,20.0,10.0,-1.5341083575601737,-1.8764453703548305,1.231985987616828,1.0125527926457647,1.0,0.9999999999999999
3,1,12,40.0,2.0,3,20,1,1,20.0,10.0,-0.5600713051410157,-0.6913219785517795,1.231985987616828,1.0125527926457647,1.0,0.9999999999999999
3,1,12,40.0,2.0,3,20,2,1,20.0,10.0,-0.7224108138775421,-1.0863631091527965,1.231985987616828,1.0125527926457647,1.0,0.9999999999999999
3,1,12,40.0,2.0,3,20,1,1,20.0,10.0,0.7386447647511944,0.6913219785517799,1.231985987616828,1.0125527926457647,1.0,0.9999999999999999
3,1,12,40.0,2.0,3,20,1,1,20.0,10.0,0.5763052560146683,1.0863631091527968,1.231985987616828,1.0125527926457647,1.0,0.9999999999999999
3,1,12,40.0,2.0,3,20,1,2,20.0,10.0,1.0633237822242474,0.6913219785517799,1.231985987616828,1.0125527926457647,1.0,0.9999999999999999
3,2,13,,,4,22,2,1,40.9,13.64,-1.263445020312143,-1.5892535901562952,1.719684859884513,1.4872619311836273,1.0,1.0
3,2,13,,,4,22,1,1,40.9,13.64,-0.6819431281182698,-0.9168770712440166,1.719684859884513,1.4872619311836273,1.0,1.0
3,2,13,,,4,22,1,1,40.9,13.64,1.1788629269021247,0.6968265741454522,1.719684859884513,1.4872619311836273,1.0,1.0
3,2,13,,,4,22,1,1,40.9,13.64,1.1788629269021247,0.2934006627980847,1.719684859884513,1.4872619311836273,1.0,1.0
3,2,13,,,4,22,1,1,40.9,13.64,-0.1004412359243966,-0.11002524854928221,1.719684859884513,1.4872619311836273,1.0,1.0
3,2,13,,,4,22,2,2,40.9,13.64,-0.9145438849958191,-1.0513523750264724,1.719684859884513,1.4872619311836273,1.0,1.0
3,2,13,,,4,22,1,1,40.9,13.64,0.7136614131470261,0.9657771817103633,1.719684859884513,1.4872619311836273,1.0,1.0
3,2,13,,,4,22,2,1,40.9,13.64,-0.7982435065570445,-1.5892535901562952,1.719684859884513,1.4872619311836273,1.0,1.0
3,2,13,,,4,22,2,2,40.9,13.64,-1.0308442634345938,-1.0513523750264724,1.719684859884513,1.4872619311836273,1.0,1.0
3,2,13,,,4,22,1,1,40.9,13.64,-1.263445020312143,-1.1858276788089281,1.719684859884513,1.4872619311836273,1.0,1.0
3,2,13,,,4,22,1,1,40.9,13.64,1.6440644406572231,1.234727789275275,1.719684859884513,1.4872619311836273,1.0,1.0
3,2,13,,,4,22,1,1,40.9,13.64,-0.21674161436317135,0.5623512703629964,1.719684859884513,1.4872619311836273,1.0,1.0
3,2,13,,,4,22,1,1,40.9,13.64,1.5277640622184483,1.234727789275275,1.719684859884513,1.4872619311836273,1.0,1.0
3,2,13,,,4,22,1,1,40.9,13.64,-0.33304199280194585,0.42787596658054056,1.719684859884513,1.4872619311836273,1.0,1.0
3,2,13,,,4,22,2,1,40.9,13.64,0.8299617915858003,0.8313018779279074,1.719684859884513,1.4872619311836273,1.0,1.0
3,2,13,,,4,22,1,1,40.9,13.64,-0.9145438849958191,0.024450055233173326,1.719684859884513,1.4872619311836273,1.0,1.0
3,2,13,,,4,22,2,1,40.9,13.64,0.01585914251437814,0.5623512703629964,1.719684859884513,1.4872619311836273,1.0,1.0
3,2,13,,,4,22,2,1,40.9,13.64,0.36476027783070186,0.5623512703629964,1.719684859884513,1.4872619311836273,1.0,1.0
3,2,13,,,4,22,1,2,40.9,13.64,1.4114636837796735,1.3692030930577308,1.719684859884513,1.4872619311836273,1.0,1.0
3,2,13,,,4,22,2,1,40.9,13.64,-0.9145438849958191,-0.6479264636791052,1.719684859884513,1.4872619311836273,1.0,1.0
3,2,13,,,4,22,1,1,40.9,13.64,0.7136614131470261,0.8313018779279074,1.719684859884513,1.4872619311836273,1.0,1.0
3,2,13,,,4,22,2,1,40.9,13.64,-1.1471446418733684,-1.4547782863738394,1.719684859884513,1.4872619311836273,1.0,1.0
3,3,14,20.0,0.0,5,23,1,1,26.09,4.3,-0.43258979926740465,-0.48760534063301403,1.4070966379807042,1.4088371568024998,1.0,0.9999999999999999
3,3,14,20.0,0.0,5,23,2,1,26.09,4.3,-1.853956282574592,-2.049176874558997,1.4070966379807042,1.4088371568024998,1.0,0.9999999999999999
3,3,14,20.0,0.0,5,23,1,1,26.09,4.3,0.1359567940554703,0.2221999020606144,1.4070966379807042,1.4088371568024998,1.0,0.9999999999999999
3,3,14,20.0,0.0,5,23,1,1,26.09,4.3,0.42023009071690803,1.0739661932929687,1.4070966379807042,1.4088371568024998,1.0,0.9999999999999999
3,3,14,20.0,0.0,5,23,1,1,26.09,4.3,-0.14831650260596718,0.7900440962155171,1.4070966379807042,1.4088371568024998,1.0,0.9999999999999999
3,3,14,20.0,0.0,5,23,1,1,26.09,4.3,-0.5747264475981235,0.3641609505993402,1.4070966379807042,1.4088371568024998,1.0,0.9999999999999999
3,3,14,20.0,0.0,5,23,1,1,26.09,4.3,1.415186629031939,1.0739661932929687,1.4070966379807042,1.4088371568024998,1.0,0.9999999999999999
3,3,14,20.0,0.0,5,23,1,2,26.09,4.3,1.6994599256933767,-1.7652547774815455,1.4070966379807042,1.4088371568024998,1.0,0.9999999999999999
3,3,14,20.0,0.0,5,23,1,1,26.09,4.3,-0.43258979926740465,0.7900440962155171,1.4070966379807042,1.4088371568024998,1.0,0.9999999999999999
3,3,14,20.0,0.0,5,23,2,1,26.09,4.3,-1.853956282574592,-2.049176874558997,1.4070966379807042,1.4088371568024998,1.0,0.9999999999999999
3,3,14,20.0,0.0,5,23,1,1,26.09,4.3,1.557323277362658,1.215927241831694,1.4070966379807042,1.4088371568024998,1.0,0.9999999999999999
3,3,14,20.0,0.0,5,23,1,1,26.09,4.3,-0.8589997442595609,-0.7715274377104657,1.4070966379807042,1.4088371568024998,1.0,0.9999999999999999
3,3,14,20.0,0.0,5,23,1,1,26.09,4.3,-0.43258979926740465,-0.20368324355556272,1.4070966379807042,1.4088371568024998,1.0,0.9999999999999999
3,3,14,20.0,0.0,5,23,2,1,26.09,4.3,0.27809344238618916,0.6480830476767913,1.4070966379807042,1.4088371568024998,1.0,0.9999999999999999
3,3,14,20.0,0.0,5,23,2,1,26.09,4.3,-0.2904531509366857,0.3641609505993402,1.4070966379807042,1.4088371568024998,1.0,0.9999999999999999
3,3,14,20.0,0.0,5,23,1,1,26.09,4.3,-0.0061798542752482906,-0.20368324355556272,1.4070966379807042,1.4088371568024998,1.0,0.9999999999999999
3,3,14,20.0,0.0,5,23,2,1,26.09,4.3,1.1309133323705018,1.3578882903704197,1.4070966379807042,1.4088371568024998,1.0,0.9999999999999999
3,3,14,20.0,0.0,5,23,1,1,26.09,4.3,1.557323277362658,0.7900440962155171,1.4070966379807042,1.4088371568024998,1.0,0.9999999999999999
3,3,14,20.0,0.0,5,23,1,1,26.09,4.3,-0.0061798542752482906,0.0802388535218886,1.4070966379807042,1.4088371568024998,1.0,0.9999999999999999
3,3,14,20.0,0.0,5,23,1,1,26.09,4.3,-0.2904531509366857,-0.06172219501683722,1.4070966379807042,1.4088371568024998,1.0,0.9999999999999999
3,3,14,20.0,0.0,5,23,2,1,26.09,4.3,-1.0011363925902794,-0.7715274377104657,1.4070966379807042,1.4088371568024998,1.0,0.9999999999999999
3,3,14,20.0,0.0,5,23,1,1,26.09,4.3,-0.7168630959288421,-0.7715274377104657,1.4070966379807042,1.4088371568024998,1.0,0.9999999999999999
3,3,14,20.0,0.0,5,23,1,1,26.09,4.3,0.7045033873783452,0.3641609505993402,1.4070966379807042,1.4088371568024998,1.0,0.9999999999999999
3,4,15,30.0,1.0,5,20,1,1,35.0,5.0,0.6984430454318036,0.8111551723974262,0.8447360222983397,0.702701553779562,1.0,1.0
3,4,15,30.0,1.0,5,20,1,1,35.0,5.0,-0.2485983721028452,-0.32730822745861127,0.8447360222983397,0.702701553779562,1.0,1.0
3,4,15,30.0,1.0,5,20,1,1,35.0,5.0,0.46168269104814125,0.24192347246940776,0.8447360222983397,0.702701553779562,1.0,1.0
3,4,15,30.0,1.0,5,20,2,1,35.0,5.0,0.6984430454318036,0.5265393224334166,0.8447360222983397,0.702701553779562,1.0,1.0
3,4,15,30.0,1.0,5,20,1,1,35.0,5.0,0.46168269104814125,-0.042692377494601745,0.8447360222983397,0.702701553779562,1.0,1.0
3,4,15,30.0,1.0,5,20,2,1,35.0,5.0,-1.1956397896374935,-1.1811557773506385,0.8447360222983397,0.702701553779562,1.0,1.0
3,4,15,30.0,1.0,5,20,2,1,35.0,5.0,1.4087241085827895,1.3803868723254444,0.8447360222983397,0.702701553779562,1.0,1.0
3,4,15,30.0,1.0,5,20,1,1,35.0,5.0,-0.48535872648650696,-0.32730822745861127,0.8447360222983397,0.702701553779562,1.0,1.0
3,4,15,30.0,1.0,5,20,2,1,35.0,5.0,-1.6691604984048178,-1.465771627314648,0.8447360222983397,0.702701553779562,1.0,1.0
3,4,15,30.0,1.0,5,20,2,1,35.0,5.0,0.6984430454318036,0.24192347246940776,0.8447360222983397,0.702701553779562,1.0,1.0
3,4,15,30.0,1.0,5,20,2,1,35.0,5.0,-1.90592085278848,-1.465771627314648,0.8447360222983397,0.702701553779562,1.0,1.0
3,4,15,30.0,1.0,5,20,1,1,35.0,5.0,-1.6691604984048178,-1.1811557773506385,0.8447360222983397,0.702701553779562,1.0,1.0
3,4,15,30.0,1.0,5,20,1,1,35.0,5.0,0.22492233666447894,-0.8965399273866297,0.8447360222983397,0.702701553779562,1.0,1.0
3,4,15,30.0,1.0,5,20,1,1,35.0,5.0,-0.011838017719182853,0.24192347246940776,0.8447360222983397,0.702701553779562,1.0,1.0
3,4,15,30.0,1.0,5,20,1,1,35.0,5.0,1.6454844629664518,1.9496185722534636,0.8447360222983397,0.702701553779562,1.0,1.0
3,4,15,30.0,1.0,5,20,1,1,35.0,5.0,-0.2485983721028452,-0.32730822745861127,0.8447360222983397,0.702701553779562,1.0,1.0
3,4,15,30.0,1.0,5,20,1,1,35.0,5.0,-0.48535872648650696,-0.042692377494601745,0.8447360222983397,0.702701553779562,1.0,1.0
3,4,15,30.0,1.0,5,20,2,1,35.0,5.0,0.46168269104814125,1.9496185722534636,0.8447360222983397,0.702701553779562,1.0,1.0
3,4,15,30.0,1.0,5,20,1,2,35.0,5.0,0.22492233666447894,0.24192347246940776,0.8447360222983397,0.702701553779562,1.0,1.0
3,4,15,30.0,1.0,5,20,1,1,35.0,5.0,0.9352033998154654,-0.32730822745861127,0.8447360222983397,0.702701553779562,1.0,1.0
3,5,16,30.0,1.0,5,22,1,1,18.18,4.55,-1.2640855821901122,-1.2936009125733483,1.3304622768533763,1.0752227193023296,1.0,1.0
3,5,16,30.0,1.0,5,22,1,1,18.18,4.55,0.08882763550525075,0.38047085663922064,1.3304622768533763,1.0752227193023296,1.0,1.0
3,5,16,30.0,1.0,5,22,1,1,18.18,4.55,1.141093471490533,0.1944628822822684,1.3304622768533763,1.0752227193023296,1.0,1.0
3,5,16,30.0,1.0,5,22,1,1,18.18,4.55,-1.2640855821901122,-1.2936009125733483,1.3304622768533763,1.0752227193023296,1.0,1.0
3,5,16,30.0,1.0,5,22,1,1,18.18,4.55,0.5397987080703718,0.7524868053531243,1.3304622768533763,1.0752227193023296,1.0,1.0
3,5,16,30.0,1.0,5,22,1,1,18.18,4.55,-1.715056654755233,-1.2936009125733483,1.3304622768533763,1.0752227193023296,1.0,1.0
3,5,16,30.0,1.0,5,22,1,1,18.18,4.55,0.9907697806354925,1.1245027540670287,1.3304622768533763,1.0752227193023296,1.0,1.0
3,5,16,30.0,1.0,5,22,1,1,18.18,4.55,1.141093471490533,1.1245027540670287,1.3304622768533763,1.0752227193023296,1.0,1.0
3,5,16,30.0,1.0,5,22,1,1,18.18,4.55,0.840446089780452,0.7524868053531243,1.3304622768533763,1.0752227193023296,1.0,1.0
3,5,16,30.0,1.0,5,22,1,1,18.18,4.55,-0.21181974620482982,0.008454907925316162,1.3304622768533763,1.0752227193023296,1.0,1.0
3,5,16,30.0,1.0,5,22,1,1,18.18,4.55,-0.9634382004800315,-0.9215849638594442,1.3304622768533763,1.0752227193023296,1.0,1.0
3,5,16,30.0,1.0,5,22,2,1,18.18,4.55,-1.8653803456102735,-2.595656733072013,1.3304622768533763,1.0752227193023296,1.0,1.0
3,5,16,30.0,1.0,5,22,1,2,18.18,4.55,0.9907697806354925,0.5664788309961729,1.3304622768533763,1.0752227193023296,1.0,1.0
3,5,16,30.0,1.0,5,22,1,1,18.18,4.55,0.9907697806354925,1.310510728423981,1.3304622768533763,1.0752227193023296,1.0,1.0
3,5,16,30.0,1.0,5,22,1,1,18.18,4.55,0.9907697806354925,0.7524868053531243,1.3304622768533763,1.0752227193023296,1.0,1.0
3,5,16,30.0,1.0,5,22,1,1,18.18,4.55,-0.061496055349789705,-0.3635610407885879,1.3304622768533763,1.0752227193023296,1.0,1.0
3,5,16,30.0,1.0,5,22,2,1,18.18,4.55,-0.8131145096249913,-0.735576989502492,1.3304622768533763,1.0752227193023296,1.0,1.0
3,5,16,30.0,1.0,5,22,1,1,18.18,4.55,0.9907697806354925,0.7524868053531243,1.3304622768533763,1.0752227193023296,1.0,1.0
3,5,16,30.0,1.0,5,22,1,1,18.18,4.55,-0.061496055349789705,0.5664788309961729,1.3304622768533763,1.0752227193023296,1.0,1.0
3,5,16,30.0,1.0,5,22,1,1,18.18,4.55,-0.061496055349789705,-0.17755306643163565,1.3304622768533763,1.0752227193023296,1.0,1.0
3,5,16,30.0,1.0,5,22,2,1,18.18,4.55,-0.9634382004800315,-0.17755306643163565,1.3304622768533763,1.0752227193023296,1.0,1.0
3,5,16,30.0,1.0,5,22,2,1,18.18,4.55,0.5397987080703718,0.5664788309961729,1.3304622768533763,1.0752227193023296,1.0,1.0
3,6,17,30.0,1.0,4,22,1,1,9.1,9.09,1.1705775267051544,-0.5936056803620591,1.4755731148662263,1.6693052706380838,1.0,1.0
3,6,17,30.0,1.0,4,22,1,1,9.1,9.09,-1.4046930320461846,-1.1926572843971646,1.4755731148662263,1.6693052706380838,1.0,1.0
3,6,17,30.0,1.0,4,22,2,1,9.1,9.09,-0.32036858625614706,0.6044975277081523,1.4755731148662263,1.6693052706380838,1.0,1.0
3,6,17,30.0,1.0,4,22,1,1,9.1,9.09,0.3573341923626263,0.48468720690113115,1.4755731148662263,1.6693052706380838,1.0,1.0
3,6,17,30.0,1.0,4,22,1,1,9.1,9.09,-0.5914496977036563,-1.0728469635901434,1.4755731148662263,1.6693052706380838,1.0,1.0
3,6,17,30.0,1.0,4,22,1,1,9.1,9.09,-0.049287474808637474,-0.71341600116908,1.4755731148662263,1.6693052706380838,1.0,1.0
3,6,17,30.0,1.0,4,22,1,1,9.1,9.09,0.2217936366388718,0.3648768860941099,1.4755731148662263,1.6693052706380838,1.0,1.0
3,6,17,30.0,1.0,4,22,1,1,9.1,9.09,-1.2691524763224298,-1.0728469635901434,1.4755731148662263,1.6693052706380838,1.0,1.0
3,6,17,30.0,1.0,4,22,1,1,9.1,9.09,-0.7269902534274109,-0.9530366427831224,1.4755731148662263,1.6693052706380838,1.0,1.0
3,6,17,30.0,1.0,4,22,1,1,9.1,9.09,-1.4046930320461846,-0.8332263219761012,1.4755731148662263,1.6693052706380838,1.0,1.0
3,6,17,30.0,1.0,4,22,1,1,9.1,9.09,1.8482803053239278,1.4431697733573,1.4755731148662263,1.6693052706380838,1.0,1.0
3,6,17,30.0,1.0,4,22,1,1,9.1,9.09,1.712739749600173,1.562980094164321,1.4755731148662263,1.6693052706380838,1.0,1.0
3,6,17,30.0,1.0,4,22,1,1,9.1,9.09,1.1705775267051544,1.562980094164321,1.4755731148662263,1.6693052706380838,1.0,1.0
3,6,17,30.0,1.0,4,22,1,1,9.1,9.09,0.6284153038101359,0.9639284901292156,1.4755731148662263,1.6693052706380838,1.0,1.0
3,6,17,30.0,1.0,4,22,1,1,9.1,9.09,-1.4046930320461846,-1.3124676052041857,1.4755731148662263,1.6693052706380838,1.0,1.0
3,6,17,30.0,1.0,4,22,1,2,9.1,9.09,0.6284153038101359,0.724307848515173,1.4755731148662263,1.6693052706380838,1.0,1.0
3,6,17,30.0,1.0,4,22,1,2,9.1,9.09,-0.049287474808637474,0.2450665652870887,1.4755731148662263,1.6693052706380838,1.0,1.0
3,6,17,30.0,1.0,4,22,1,1,9.1,9.09,-0.9980713648749202,-1.4322779260112068,1.4755731148662263,1.6693052706380838,1.0,1.0
3,6,17,30.0,1.0,4,22,1,1,9.1,9.09,-0.32036858625614706,-0.23417471794099567,1.4755731148662263,1.6693052706380838,1.0,1.0
3,6,17,30.0,1.0,4,22,1,1,9.1,9.09,1.0350369709813996,1.3233594525502788,1.4755731148662263,1.6693052706380838,1.0,1.0
3,6,17,30.0,1.0,4,22,2,1,9.1,9.09,-0.45590914197990157,0.12525624448006775,1.4755731148662263,1.6693052706380838,1.0,1.0
3,6,17,30.0,1.0,4,22,1,1,9.1,9.09,0.2217936366388718,0.005445923673046516,1.4755731148662263,1.6693052706380838,1.0,1.0
4,1,18,30.0,1.0,3,25,1,1,20.0,8.0,0.700349494879789,1.040867751506828,0.7653321718922662,0.39966652766191635,1.0,1.0
4,1,18,30.0,1.0,3,25,2,1,20.0,8.0,-0.8675971354480957,-0.9608010013909171,0.7653321718922662,0.39966652766191635,1.0,1.0
4,1,18,30.0,1.0,3,25,1,1,20.0,8.0,-0.6062726970601152,-1.961635377839789,0.7653321718922662,0.39966652766191635,1.0,1.0
4,1,18,30.0,1.0,3,25,1,1,20.0,8.0,1.4843228100437307,0.5404505632823915,0.7653321718922662,0.39966652766191635,1.0,1.0
4,1,18,30.0,1.0,3,25,2,1,20.0,8.0,-1.3902460122240576,-1.961635377839789,0.7653321718922662,0.39966652766191635,1.0,1.0
4,1,18,30.0,1.0,3,25,1,1,20.0,8.0,2.2682961252076725,1.040867751506828,0.7653321718922662,0.39966652766191635,1.0,1.0
4,1,18,30.0,1.0,3,25,1,1,20.0,8.0,0.439025056491808,0.5404505632823915,0.7653321718922662,0.39966652766191635,1.0,1.0
